date,open,high,low,close,volumeUSD,marketCapUSD
2020-12-14,0,0,0,0.546484,0,38205077.0
2020-12-13,0,0,0,0.562058,0,39293872.0
2020-12-12,0,0,0,0.541107,0,37829147.0
2020-12-11,0,0,0,0.441416,0,30859670.0
2020-12-10,0,0,0,0.398914,0,27888343.0
2020-12-09,0,0,0,0.437102,0,30558099.0
2020-12-08,0,0,0,0.444438,0,31070994.0
2020-12-07,0,0,0,0.46051,0,32194577.0
2020-12-06,0,0,0,0.467106,0,32655727.0
2020-12-05,0,0,0,0.469087,0,32794188.0
2020-12-04,0,0,0,0.464127,0,32447443.0
2020-12-03,0,0,0,0.482068,0,33701716.0
2020-12-02,0,0,0,0.486598,0,34018102.0
2020-12-01,0,0,0,0.477161,0,33357688.0
2020-11-30,0,0,0,0.523882,0,36623123.0
2020-11-29,0,0,0,0.490181,0,34266527.0
2020-11-28,0,0,0,0.490195,0,34266767.0
2020-11-27,0,0,0,0.471029,0,32926337.0
2020-11-26,0,0,0,0.488694,0,34160455.0
2020-11-25,0,0,0,0.525158,0,36708569.0
2020-11-24,0,0,0,0.51918,0,36289950.0
2020-11-23,0,0,0,0.512093,0,35793862.0
2020-11-22,0,0,0,0.52569,0,36743499.0
2020-11-21,0,0,0,0.544238,0,38039131.0
2020-11-20,0,0,0,0.553748,0,38703032.0
2020-11-19,0,0,0,0.532669,0,37229036.0
2020-11-18,0,0,0,0.524838,0,36680960.0
2020-11-17,0,0,0,0.517136,0,36141909.0
2020-11-16,0,0,0,0.500817,0,35000645.0
2020-11-15,0,0,0,0.446546,0,31207233.0
2020-11-14,0,0,0,0.481439,0,33645038.0
2020-11-13,0,0,0,0.497643,0,34776727.0
2020-11-12,0,0,0,0.491479,0,34345243.0
2020-11-11,0,0,0,0.483635,0,33796392.0
2020-11-10,0,0,0,0.488239,0,34117409.0
2020-11-09,0,0,0,0.474084,0,33127603.0
2020-11-08,0,0,0,0.509193,0,35580204.0
2020-11-07,0,0,0,0.48918,0,34181074.0
2020-11-06,0,0,0,0.545864,0,38141075.0
2020-11-05,0,0,0,0.564457,0,39439398.0
2020-11-04,0,0,0,0.459615,0,32113287.0
2020-11-03,0,0,0,0.466012,0,32559546.0
2020-11-02,0,0,0,0.506841,0,35411512.0
2020-11-01,0,0,0,0.472874,0,33037658.0
2020-10-31,0,0,0,0.446223,0,31175044.0
2020-10-30,0,0,0,0.443136,0,30958737.0
2020-10-29,0,0,0,0.494142,0,34521396.0
2020-10-28,0,0,0,0.441876,0,30869403.0
2020-10-27,0,0,0,0.426103,0,29766879.0
2020-10-26,0,0,0,0.406953,0,28428557.0
2020-10-25,0,0,0,0.445578,0,31126105.0
2020-10-24,0,0,0,0.472377,0,32997556.0
2020-10-23,0,0,0,0.512549,0,35803013.0
2020-10-22,0,0,0,0.500434,0,34954907.0
2020-10-21,0,0,0,0.438442,0,30624787.0
2020-10-20,0,0,0,0.419422,0,29296042.0
2020-10-19,0,0,0,0.308747,0,21565100.0
2020-10-18,0,0,0,0.328874,0,22970436.0
2020-10-17,0,0,0,0.360755,0,25196671.0
2020-10-16,0,0,0,0.285626,0,19948915.0
2020-10-15,0,0,0,0.299703,0,20931696.0
2020-10-14,0,0,0,0.289189,0,20196972.0
2020-10-13,0,0,0,0.32926,0,22995026.0
2020-10-12,0,0,0,0.348258,0,24321284.0
2020-10-11,0,0,0,0.312861,0,21848687.0
2020-10-10,0,0,0,0.317019,0,22138634.0
2020-10-09,0,0,0,0.31513,0,22006237.0
2020-10-08,0,0,0,0.302748,0,21141143.0
2020-10-07,0,0,0,0.312745,0,21838789.0
2020-10-06,0,0,0,0.291368,0,20345655.0
2020-10-05,0,0,0,0.303154,0,21168186.0
2020-10-04,0,0,0,0.313338,0,21878873.0
2020-10-03,0,0,0,0.290776,0,20303030.0
2020-10-02,0,0,0,0.2904,0,20276356.0
2020-10-01,0,0,0,0.29508,0,20602683.0
2020-09-30,0,0,0,0.306351,0,21389218.0
2020-09-29,0,0,0,0.29951,0,20911161.0
2020-09-28,0,0,0,0.306122,0,21372381.0
2020-09-27,0,0,0,0.287186,0,20049897.0
2020-09-26,0,0,0,0.27792,0,19402587.0
2020-09-25,0,0,0,0.300651,0,20989116.0
2020-09-24,0,0,0,0.282301,0,19707636.0
2020-09-23,0,0,0,0.242506,0,16929175.0
2020-09-22,0,0,0,0.331472,0,23139571.0
2020-09-21,0,0,0,0.334042,0,23318516.0
2020-09-20,0,0,0,0.335917,0,23448963.0
2020-09-19,0,0,0,0.348325,0,24314592.0
2020-09-18,0,0,0,0.358079,0,24994967.0
2020-09-17,0,0,0,0.350724,0,24481009.0
2020-09-16,0,0,0,0.366116,0,25554912.0
2020-09-15,0,0,0,0.355911,0,24842074.0
2020-09-14,0,0,0,0.333597,0,23284109.0
2020-09-13,0,0,0,0.334985,0,23380549.0
2020-09-12,0,0,0,0.34523,0,24095044.0
2020-09-11,0,0,0,0.385492,0,26904567.0
2020-09-10,0,0,0,0.380019,0,26522054.0
2020-09-09,0,0,0,0.43734,0,30521944.0
2020-09-08,0,0,0,0.388322,0,27100402.0
2020-09-07,0,0,0,0.440698,0,30755040.0
2020-09-06,0,0,0,0.374555,0,26138572.0
2020-09-05,0,0,0,0.375315,0,26191088.0
2020-09-04,0,0,0,0.402258,0,28070686.0
2020-09-03,0,0,0,0.380722,0,26567317.0
2020-09-02,0,0,0,0.403524,0,28157882.0
2020-09-01,0,0,0,0.331369,0,23122453.0
2020-08-31,0,0,0,0.324665,0,22654166.0
2020-08-30,0,0,0,0.326531,0,22783904.0
2020-08-29,0,0,0,0.333804,0,23290889.0
2020-08-28,0,0,0,0.332235,0,23181000.0
2020-08-27,0,0,0,0.334767,0,23357124.0
2020-08-26,0,0,0,0.350516,0,24455500.0
2020-08-25,0,0,0,0.325605,0,22716960.0
2020-08-24,0,0,0,0.305434,0,21309239.0
2020-08-23,0,0,0,0.277637,0,19369518.0
2020-08-22,0,0,0,0.314856,0,21965655.0
2020-08-21,0,0,0,0.303744,0,21190055.0
2020-08-20,0,0,0,0.327414,0,22840866.0
2020-08-19,0,0,0,0.318172,0,22195677.0
2020-08-18,0,0,0,0.321398,0,22420247.0
2020-08-17,0,0,0,0.323859,0,22591482.0
2020-08-16,0,0,0,0.29315,0,20448885.0
2020-08-15,0,0,0,0.321701,0,22439944.0
2020-08-14,0,0,0,0.320782,0,22375393.0
2020-08-13,0,0,0,0.329505,0,22983408.0
2020-08-12,0,0,0,0.302531,0,21101519.0
2020-08-11,0,0,0,0.33166,0,23132763.0
2020-08-10,0,0,0,0.336646,0,23480021.0
2020-08-09,0,0,0,0.33771,0,23553761.0
2020-08-08,0,0,0,0.327463,0,22838649.0
2020-08-07,0,0,0,0.33691,0,23496988.0
2020-08-06,0,0,0,0.347884,0,24259575.0
2020-08-05,0,0,0,0.347375,0,24224056.0
2020-08-04,0,0,0,0.316827,0,22093850.0
2020-08-03,0,0,0,0.317188,0,22119023.0
2020-08-02,0,0,0,0.314323,0,21919234.0
2020-08-01,0,0,0,0.344159,0,23999651.0
2020-07-31,0,0,0,0.324554,0,22632017.0
2020-07-30,0,0,0,0.318827,0,22232184.0
2020-07-29,0,0,0,0.324164,0,22603894.0
2020-07-28,0,0,0,0.326694,0,22779884.0
2020-07-27,0,0,0,0.342005,0,23846979.0
2020-07-26,0,0,0,0.302712,0,21106746.0
2020-07-25,0,0,0,0.300493,0,20951630.0
2020-07-24,0,0,0,0.308117,0,21482727.0
2020-07-23,0,0,0,0.293294,0,20448817.0
2020-07-22,0,0,0,0.30071,0,20965426.0
2020-07-21,0,0,0,0.305651,0,21309507.0
2020-07-20,0,0,0,0.302644,0,21099418.0
2020-07-19,0,0,0,0.30244,0,21084774.0
2020-07-18,0,0,0,0.275803,0,19227364.0
2020-07-17,0,0,0,0.280516,0,19555503.0
