date,open,high,low,close,volumeUSD,marketCapUSD
2020-12-14,0,0,0,0.071189,0,5344281.0
2020-12-13,0,0,0,0.067796,0,5089580.0
2020-12-12,0,0,0,0.069524,0,5219305.0
2020-12-11,0,0,0,0.066792,0,5014166.0
2020-12-10,0,0,0,0.069591,0,5224288.0
2020-12-09,0,0,0,0.069216,0,5196119.0
2020-12-08,0,0,0,0.069655,0,5229128.0
2020-12-07,0,0,0,0.074486,0,5591787.0
2020-12-06,0,0,0,0.074062,0,5559972.0
2020-12-05,0,0,0,0.075807,0,5690942.0
2020-12-04,0,0,0,0.072034,0,5407737.0
2020-12-03,0,0,0,0.074217,0,5571593.0
2020-12-02,0,0,0,0.068544,0,5145699.0
2020-12-01,0,0,0,0.068072,0,5110247.0
2020-11-30,0,0,0,0.070671,0,5305375.0
2020-11-29,0,0,0,0.072168,0,5417737.0
2020-11-28,0,0,0,0.069459,0,5214400.0
2020-11-27,0,0,0,0.068261,0,5124450.0
2020-11-26,0,0,0,0.06833,0,5129644.0
2020-11-25,0,0,0,0.085624,0,6427942.0
2020-11-24,0,0,0,0.077389,0,5809682.0
2020-11-23,0,0,0,0.072307,0,5428209.0
2020-11-22,0,0,0,0.068062,0,5109515.0
2020-11-21,0,0,0,0.071944,0,5400931.0
2020-11-20,0,0,0,0.064814,0,4865701.0
2020-11-19,0,0,0,0.064602,0,4849797.0
2020-11-18,0,0,0,0.06338,0,4758042.0
2020-11-17,0,0,0,0.064934,0,4874718.0
2020-11-16,0,0,0,0.063517,0,4768293.0
2020-11-15,0,0,0,0.064456,0,4838815.0
2020-11-14,0,0,0,0.063305,0,4752385.0
2020-11-13,0,0,0,0.065272,0,4900072.0
2020-11-12,0,0,0,0.060728,0,4558956.0
2020-11-11,0,0,0,0.067679,0,5080795.0
2020-11-10,0,0,0,0.068974,0,5177991.0
2020-11-09,0,0,0,0.067626,0,5076779.0
2020-11-08,0,0,0,0.062683,0,4705732.0
2020-11-07,0,0,0,0.061105,0,4587223.0
2020-11-06,0,0,0,0.065065,0,4884559.0
2020-11-05,0,0,0,0.057258,0,4298423.0
2020-11-04,0,0,0,0.054158,0,4065749.0
2020-11-03,0,0,0,0.051615,0,3874781.0
2020-11-02,0,0,0,0.055246,0,4147384.0
2020-11-01,0,0,0,0.054448,0,4087463.0
2020-10-31,0,0,0,0.051996,0,3903402.0
2020-10-30,0,0,0,0.051913,0,3897176.0
2020-10-29,0,0,0,0.054619,0,4100334.0
2020-10-28,0,0,0,0.051918,0,3897537.0
2020-10-27,0,0,0,0.052726,0,3958247.0
2020-10-26,0,0,0,0.054223,0,4070625.0
2020-10-25,0,0,0,0.059643,0,4477487.0
2020-10-24,0,0,0,0.068408,0,5135471.0
2020-10-23,0,0,0,0.07046,0,5289571.0
2020-10-22,0,0,0,0.075288,0,5651978.0
2020-10-21,0,0,0,0.078127,0,5865107.0
2020-10-20,0,0,0,0.087265,0,6551147.0
2020-10-19,0,0,0,0.070118,0,5263881.0
2020-10-18,0,0,0,0.073908,0,5548351.0
2020-10-17,0,0,0,0.06581,0,4940446.0
2020-10-16,0,0,0,0.06397,0,4802323.0
2020-10-15,0,0,0,0.063851,0,4793375.0
2020-10-14,0,0,0,0.062742,0,4710122.0
2020-10-13,0,0,0,0.065322,0,4903783.0
2020-10-12,0,0,0,0.064248,0,4823179.0
2020-10-11,0,0,0,0.063747,0,4785566.0
2020-10-10,0,0,0,0.06736,0,5056780.0
2020-10-09,0,0,0,0.06798,0,5103367.0
2020-10-08,0,0,0,0.06211,0,4662677.0
2020-10-07,0,0,0,0.059293,0,4451226.0
2020-10-06,0,0,0,0.060233,0,4521774.0
2020-10-05,0,0,0,0.080069,0,6010922.0
2020-10-04,0,0,0,0.065498,0,4917016.0
2020-10-03,0,0,0,0.067567,0,5072345.0
2020-10-02,0,0,0,0.066169,0,4967430.0
2020-10-01,0,0,0,0.082858,0,6220262.0
2020-09-30,0,0,0,0.074093,0,5562275.0
2020-09-29,0,0,0,0.077916,0,5849257.0
2020-09-28,0,0,0,0.079468,0,5965776.0
2020-09-27,0,0,0,0.103353,0,7758894.0
2020-09-26,0,0,0,0.081791,0,6140142.0
2020-09-25,0,0,0,0.076988,0,5779571.0
2020-09-24,0,0,0,0.07069,0,5306768.0
2020-09-23,0,0,0,0.06996,0,5252033.0
2020-09-22,0,0,0,0.076908,0,5773609.0
2020-09-21,0,0,0,0.077013,0,5781481.0
2020-09-20,0,0,0,0.09124,0,6849521.0
2020-09-19,0,0,0,0.0876,0,6576298.0
2020-09-18,0,0,0,0.086365,0,6483547.0
2020-09-17,0,0,0,0.096838,0,7269810.0
2020-09-16,0,0,0,0.087396,0,6560962.0
2020-09-15,0,0,0,0.087983,0,6605021.0
2020-09-14,0,0,0,0.09651,0,7245138.0
2020-09-13,0,0,0,0.098547,0,7398098.0
2020-09-12,0,0,0,0.117685,0,8834780.0
2020-09-11,0,0,0,0.12117,0,9096429.0
2020-09-10,0,0,0,0.122028,0,9160806.0
2020-09-09,0,0,0,0.104368,0,7835063.0
2020-09-08,0,0,0,0.090532,0,6796386.0
2020-09-07,0,0,0,0.0911,0,6838991.0
2020-09-06,0,0,0,0.101096,0,7589452.0
2020-09-05,0,0,0,0.088644,0,6654618.0
2020-09-04,0,0,0,0.119535,0,8973639.0
2020-09-03,0,0,0,0.12396,0,9305853.0
2020-09-02,0,0,0,0.161263,0,12106247.0
2020-09-01,0,0,0,0.162381,0,12190198.0
2020-08-31,0,0,0,0.190472,0,14298989.0
2020-08-30,0,0,0,0.190727,0,14318195.0
