date,open,high,low,close,volumeUSD,marketCapUSD
2020-12-14,0,0,0,0.000992,0,8999063.0
2020-12-13,0,0,0,0.000983,0,8916929.0
2020-12-12,0,0,0,0.000974,0,8829210.0
2020-12-11,0,0,0,0.000958,0,8498580.0
2020-12-10,0,0,0,0.000988,0,8758231.0
2020-12-09,0,0,0,0.001029,0,9122134.0
2020-12-08,0,0,0,0.001014,0,8993465.0
2020-12-07,0,0,0,0.00099,0,8775742.0
2020-12-06,0,0,0,0.000989,0,8772993.0
2020-12-05,0,0,0,0.000978,0,8668366.0
2020-12-04,0,0,0,0.000909,0,8061633.0
2020-12-03,0,0,0,0.000994,0,8811232.0
2020-12-02,0,0,0,0.000998,0,8848528.0
2020-12-01,0,0,0,0.000981,0,8697836.0
2020-11-30,0,0,0,0.000987,0,8653575.0
2020-11-29,0,0,0,0.000971,0,8513501.0
2020-11-28,0,0,0,0.000984,0,8623788.0
2020-11-27,0,0,0,0.000983,0,8623099.0
2020-11-26,0,0,0,0.00097,0,8506523.0
2020-11-25,0,0,0,0.000969,0,8492009.0
2020-11-24,0,0,0,0.000968,0,8483552.0
2020-11-23,0,0,0,0.000968,0,8484579.0
2020-11-22,0,0,0,0.000966,0,8473524.0
2020-11-21,0,0,0,0.000961,0,8428331.0
2020-11-20,0,0,0,0.000914,0,8011407.0
2020-11-19,0,0,0,0.000919,0,8058387.0
2020-11-18,0,0,0,0.000913,0,8002184.0
2020-11-17,0,0,0,0.000921,0,8071343.0
2020-11-16,0,0,0,0.000905,0,7934043.0
2020-11-15,0,0,0,0.000908,0,7957764.0
2020-11-14,0,0,0,0.000915,0,8026309.0
2020-11-13,0,0,0,0.000905,0,7936449.0
2020-11-12,0,0,0,0.000901,0,7899249.0
2020-11-11,0,0,0,0.000878,0,7694519.0
2020-11-10,0,0,0,0.000889,0,7792986.0
2020-11-09,0,0,0,0.000877,0,7691565.0
2020-11-08,0,0,0,0.000876,0,7682486.0
2020-11-07,0,0,0,0.000837,0,7338592.0
2020-11-06,0,0,0,0.000867,0,7601190.0
2020-11-05,0,0,0,0.000875,0,7670327.0
2020-11-04,0,0,0,0.000883,0,7745932.0
2020-11-03,0,0,0,0.000956,0,8380970.0
2020-11-02,0,0,0,0.001022,0,8962307.0
2020-11-01,0,0,0,0.001049,0,9201138.0
2020-10-31,0,0,0,0.001057,0,9271974.0
2020-10-30,0,0,0,0.001068,0,9360819.0
2020-10-29,0,0,0,0.001134,0,10702594.0
2020-10-28,0,0,0,0.001129,0,10659755.0
2020-10-27,0,0,0,0.00116,0,10947337.0
2020-10-26,0,0,0,0.001175,0,11093082.0
2020-10-25,0,0,0,0.001201,0,11338363.0
2020-10-24,0,0,0,0.001181,0,11145603.0
2020-10-23,0,0,0,0.001199,0,11320555.0
2020-10-22,0,0,0,0.001195,0,11279453.0
2020-10-21,0,0,0,0.001184,0,11171041.0
2020-10-20,0,0,0,0.001199,0,11318318.0
2020-10-19,0,0,0,0.00121,0,11421456.0
2020-10-18,0,0,0,0.001194,0,11271657.0
2020-10-17,0,0,0,0.001131,0,10672514.0
2020-10-16,0,0,0,0.00118,0,11141421.0
2020-10-15,0,0,0,0.001186,0,11197587.0
2020-10-14,0,0,0,0.001172,0,11064757.0
2020-10-13,0,0,0,0.001163,0,10980730.0
2020-10-12,0,0,0,0.001175,0,11092676.0
2020-10-11,0,0,0,0.001185,0,11179317.0
2020-10-10,0,0,0,0.001178,0,11118639.0
2020-10-09,0,0,0,0.001164,0,10983194.0
2020-10-08,0,0,0,0.001197,0,11301795.0
2020-10-07,0,0,0,0.001168,0,11025125.0
2020-10-06,0,0,0,0.001198,0,11305024.0
2020-10-05,0,0,0,0.001253,0,11821934.0
2020-10-04,0,0,0,0.00124,0,11706391.0
2020-10-03,0,0,0,0.001262,0,11906431.0
2020-10-02,0,0,0,0.001272,0,12002714.0
2020-10-01,0,0,0,0.001277,0,12049188.0
2020-09-30,0,0,0,0.001287,0,12148978.0
2020-09-29,0,0,0,0.001302,0,12290537.0
2020-09-28,0,0,0,0.001311,0,12373832.0
2020-09-27,0,0,0,0.001359,0,12828609.0
2020-09-26,0,0,0,0.001319,0,12445937.0
2020-09-25,0,0,0,0.001279,0,12069207.0
2020-09-24,0,0,0,0.001274,0,12023264.0
2020-09-23,0,0,0,0.001282,0,12104050.0
2020-09-22,0,0,0,0.001288,0,12157677.0
2020-09-21,0,0,0,0.001283,0,12104435.0
2020-09-20,0,0,0,0.001287,0,12149137.0
2020-09-19,0,0,0,0.001337,0,12616870.0
2020-09-18,0,0,0,0.001314,0,12398880.0
2020-09-17,0,0,0,0.00137,0,12931838.0
2020-09-16,0,0,0,0.001281,0,12090054.0
2020-09-15,0,0,0,0.001263,0,11916376.0
2020-09-14,0,0,0,0.001272,0,12006334.0
2020-09-13,0,0,0,0.00127,0,11981767.0
2020-09-12,0,0,0,0.001293,0,12204981.0
2020-09-11,0,0,0,0.001287,0,12148909.0
2020-09-10,0,0,0,0.001293,0,12199871.0
2020-09-09,0,0,0,0.001261,0,11901663.0
2020-09-08,0,0,0,0.001218,0,11497519.0
2020-09-07,0,0,0,0.001218,0,11495298.0
2020-09-06,0,0,0,0.001268,0,11966352.0
2020-09-05,0,0,0,0.001193,0,11259573.0
2020-09-04,0,0,0,0.001336,0,12610904.0
2020-09-03,0,0,0,0.001219,0,11504348.0
2020-09-02,0,0,0,0.001542,0,14553167.0
2020-09-01,0,0,0,0.001639,0,15469818.0
2020-08-31,0,0,0,0.001667,0,15703056.0
2020-08-30,0,0,0,0.001683,0,15854960.0
2020-08-29,0,0,0,0.001731,0,16308904.0
2020-08-28,0,0,0,0.001645,0,15501699.0
2020-08-27,0,0,0,0.001687,0,15891147.0
2020-08-26,0,0,0,0.001637,0,15424530.0
2020-08-25,0,0,0,0.001633,0,15382378.0
