date,open,high,low,close,volumeUSD,marketCapUSD
2020-12-14,0,0,0,0.734238,0,7511359.0
2020-12-13,0,0,0,0.607076,0,6209050.0
2020-12-12,0,0,0,0.590529,0,6038458.0
2020-12-11,0,0,0,0.567773,0,5804434.0
2020-12-10,0,0,0,0.559348,0,5716971.0
2020-12-09,0,0,0,0.548482,0,5604617.0
2020-12-08,0,0,0,0.551309,0,5632187.0
2020-12-07,0,0,0,0.59325,0,6059271.0
2020-12-06,0,0,0,0.594847,0,6074255.0
2020-12-05,0,0,0,0.59639,0,6088563.0
2020-12-04,0,0,0,0.58803,0,6001810.0
2020-12-03,0,0,0,0.635908,0,6488979.0
2020-12-02,0,0,0,0.636113,0,6489573.0
2020-12-01,0,0,0,0.652733,0,6657434.0
2020-11-30,0,0,0,0.58662,0,5981853.0
2020-11-29,0,0,0,0.552452,0,5632105.0
2020-11-28,0,0,0,0.511326,0,5211611.0
2020-11-27,0,0,0,0.467705,0,4765885.0
2020-11-26,0,0,0,0.479686,0,4886851.0
2020-11-25,0,0,0,0.514379,0,5239069.0
2020-11-24,0,0,0,0.571068,0,5815092.0
2020-11-23,0,0,0,0.591567,0,6022419.0
2020-11-22,0,0,0,0.599212,0,6098859.0
2020-11-21,0,0,0,0.584985,0,5952695.0
2020-11-20,0,0,0,0.59607,0,6064071.0
2020-11-19,0,0,0,0.570462,0,5802210.0
2020-11-18,0,0,0,0.585426,0,5953021.0
2020-11-17,0,0,0,0.468233,0,4760220.0
2020-11-16,0,0,0,0.455068,0,4625283.0
2020-11-15,0,0,0,0.459353,0,4667746.0
2020-11-14,0,0,0,0.465714,0,4731281.0
2020-11-13,0,0,0,0.493102,0,5008327.0
2020-11-12,0,0,0,0.502123,0,5098748.0
2020-11-11,0,0,0,0.518273,0,5261513.0
2020-11-10,0,0,0,0.504879,0,5124348.0
2020-11-09,0,0,0,0.501024,0,5084031.0
2020-11-08,0,0,0,0.529007,0,5366735.0
2020-11-07,0,0,0,0.513071,0,5203837.0
2020-11-06,0,0,0,0.533327,0,5408019.0
2020-11-05,0,0,0,0.557834,0,5655199.0
2020-11-04,0,0,0,0.517525,0,5245305.0
2020-11-03,0,0,0,0.54095,0,5481461.0
2020-11-02,0,0,0,0.558265,0,5655568.0
2020-11-01,0,0,0,0.589054,0,5966089.0
2020-10-31,0,0,0,0.609577,0,6172474.0
2020-10-30,0,0,0,0.487179,0,4931926.0
2020-10-29,0,0,0,0.479127,0,4849269.0
2020-10-28,0,0,0,0.459107,0,4645554.0
2020-10-27,0,0,0,0.43766,0,4427475.0
2020-10-26,0,0,0,0.493753,0,4993775.0
2020-10-25,0,0,0,0.49223,0,4977227.0
2020-10-24,0,0,0,0.51088,0,5164575.0
2020-10-23,0,0,0,0.500805,0,5061507.0
2020-10-22,0,0,0,0.518461,0,5236679.0
2020-10-21,0,0,0,0.520139,0,5253630.0
2020-10-20,0,0,0,0.513938,0,5190486.0
2020-10-19,0,0,0,0.523896,0,5289778.0
2020-10-18,0,0,0,0.504534,0,5093050.0
2020-10-17,0,0,0,0.499926,0,5045327.0
2020-10-16,0,0,0,0.506177,0,5107184.0
2020-10-15,0,0,0,0.526571,0,5311697.0
2020-10-14,0,0,0,0.507105,0,5114172.0
2020-10-13,0,0,0,0.520507,0,5248090.0
2020-10-12,0,0,0,0.545157,0,5495216.0
2020-10-11,0,0,0,0.55724,0,5615195.0
2020-10-10,0,0,0,0.542186,0,5462177.0
2020-10-09,0,0,0,0.572701,0,5767799.0
2020-10-08,0,0,0,0.525515,0,5291687.0
2020-10-07,0,0,0,0.482806,0,4860461.0
2020-10-06,0,0,0,0.512828,0,5161448.0
